symbol,name,market,is_st
300549,优德精密,sz,false
300550,和仁科技,sz,false
300551,古鳌科技,sz,false
300552,万集科技,sz,false
300553,集智股份,sz,false
300554,三超新材,sz,false
300555,ST路通,sz,true
300556,丝路视觉,sz,false
300557,理工光科,sz,false
300558,贝达药业,sz,false
300559,佳发教育,sz,false
300560,中富通,sz,false
300561,汇金科技,sz,false
300562,乐心医疗,sz,false
300563,神宇股份,sz,false
300564,筑博设计,sz,false
300565,科信技术,sz,false
300566,激智科技,sz,false
300567,精测电子,sz,false
300568,星源材质,sz,false
300569,天能重工,sz,false
300570,太辰光,sz,false
300571,平治信息,sz,false
300572,安车检测,sz,false
300573,兴齐眼药,sz,false
300575,中旗股份,sz,false
300576,容大感光,sz,false
300577,开润股份,sz,false
300578,会畅科技,sz,false
300579,数字认证,sz,false
300580,贝斯特,sz,false
300581,晨曦航空,sz,false
300582,英飞特,sz,false
300583,赛托生物,sz,false
300584,海辰药业,sz,false
300585,奥联电子,sz,false
300586,美联新材,sz,false
300587,天铁科技,sz,false
300588,熙菱信息,sz,false
300589,江龙船艇,sz,false
300590,移为通信,sz,false
300591,万里马,sz,false
300592,华凯易佰,sz,false
300593,新雷能,sz,false
300594,ST朗进,sz,true
300595,欧普康视,sz,false
300596,利安隆,sz,false
300597,吉大通信,sz,false
300598,诚迈科技,sz,false
300599,雄塑科技,sz,false
300600,国瑞科技,sz,false
300601,康泰生物,sz,false
300602,飞荣达,sz,false
300603,立昂技术,sz,false
300604,长川科技,sz,false
300605,恒锋信息,sz,false
300606,金太阳,sz,false
300607,拓斯达,sz,false
300608,思特奇,sz,false
300609,汇纳科技,sz,false
300610,晨化股份,sz,false
300611,美力科技,sz,false
300612,宣亚国际,sz,false
300613,富瀚微,sz,false
300614,百川畅银,sz,false
300615,欣天科技,sz,false
300616,尚品宅配,sz,false
300617,安靠智电,sz,false
300618,寒锐钴业,sz,false
300619,金银河,sz,false
300620,光库科技,sz,false
300621,维业股份,sz,false
300622,博士眼镜,sz,false
300623,捷捷微电,sz,false
300624,万兴科技,sz,false
300625,三雄极光,sz,false
300626,华瑞股份,sz,false
300627,华测导航,sz,false
300628,亿联网络,sz,false
300629,新劲刚,sz,false
300631,久吾高科,sz,false
300632,光莆股份,sz,false
300633,开立医疗,sz,false
300634,彩讯股份,sz,false
300635,中达安,sz,false
300636,同和药业,sz,false
300637,扬帆新材,sz,false
300638,广和通,sz,false
300639,凯普生物,sz,false
300640,德艺文创,sz,false
300641,正丹股份,sz,false
300642,透景生命,sz,false
300643,万通智控,sz,false
300644,南京聚隆,sz,false
300645,正元智慧,sz,false
300647,超频三,sz,false
300648,星云股份,sz,false
300649,杭州园林,sz,false
300650,太龙股份,sz,false
300651,金陵体育,sz,false
300652,雷迪克,sz,false
300653,正海生物,sz,false
300654,世纪天鸿,sz,false
300655,晶瑞电材,sz,false
300656,民德电子,sz,false
300657,弘信电子,sz,false
300658,延江股份,sz,false
300659,中孚信息,sz,false
300660,江苏雷利,sz,false
300661,圣邦股份,sz,false
300662,科锐国际,sz,false
300663,科蓝软件,sz,false
300664,鹏鹞环保,sz,false
300665,飞鹿股份,sz,false
300666,江丰电子,sz,false
300667,必创科技,sz,false
300668,杰恩股份,sz,false
300669,沪宁股份,sz,false
300670,大烨智能,sz,false
300671,富满微,sz,false
300672,国科微,sz,false
300673,佩蒂股份,sz,false
300674,宇信科技,sz,false
300675,建科院,sz,false
300676,华大基因,sz,false
300677,英科医疗,sz,false
300678,中科信息,sz,false
300679,电连技术,sz,false
300680,隆盛科技,sz,false
300681,英搏尔,sz,false
300682,朗新科技,sz,false
300683,海特生物,sz,false
300684,中石科技,sz,false
300685,艾德生物,sz,false
300686,智动力,sz,false
300687,赛意信息,sz,false
300688,创业黑马,sz,false
300689,澄天伟业,sz,false
300690,双一科技,sz,false
300691,联合光电,sz,false
300692,中赋科技,sz,false
300693,盛弘股份,sz,false
300694,蠡湖股份,sz,false
300695,兆丰股份,sz,false
300696,爱乐达,sz,false
300697,电工合金,sz,false
300698,万马科技,sz,false
300699,光威复材,sz,false
300700,岱勒新材,sz,false
300701,森霸传感,sz,false
300702,天宇股份,sz,false
300703,创源股份,sz,false
300705,九典制药,sz,false
300706,阿石创,sz,false
300707,威唐工业,sz,false
300708,聚灿光电,sz,false
300709,精研科技,sz,false
300710,万隆光电,sz,false
300711,广哈通信,sz,false
300712,永福股份,sz,false
300713,英可瑞,sz,false
300715,凯伦股份,sz,false
300716,*ST泉为,sz,true
300717,华信新材,sz,false
300718,长盛轴承,sz,false
300719,安达维尔,sz,false
300720,海川智能,sz,false
300721,怡达股份,sz,false
300722,新余国科,sz,false
300723,一品红,sz,false
300724,捷佳伟创,sz,false
300725,药石科技,sz,false
300726,宏达电子,sz,false
300727,润禾材料,sz,false
300729,乐歌股份,sz,false
300730,科创信息,sz,false
300731,科创新源,sz,false
300732,设研院,sz,false
300733,西菱动力,sz,false
300735,光弘科技,sz,false
300736,百邦科技,sz,false
300737,科顺股份,sz,false
300738,奥飞数据,sz,false
300739,明阳电路,sz,false
300740,水羊股份,sz,false
300741,华宝股份,sz,false
300743,天地数码,sz,false
300745,欣锐科技,sz,false
300746,汉嘉数智,sz,false
300747,锐科激光,sz,false
300748,金力永磁,sz,false
300749,顶固集创,sz,false
300750,宁德时代,sz,false
300751,迈为股份,sz,false
300752,隆利科技,sz,false
300753,爱朋医疗,sz,false
300755,华致酒行,sz,false
300756,金马游乐,sz,false
300757,罗博特科,sz,false
300758,七彩化学,sz,false
300759,康龙化成,sz,false
300760,迈瑞医疗,sz,false
300761,立华股份,sz,false
300762,上海瀚讯,sz,false
300763,锦浪科技,sz,false
300765,新诺威,sz,false
300766,每日互动,sz,false
300767,震安科技,sz,false
300768,迪普科技,sz,false
300769,德方纳米,sz,false
300770,新媒股份,sz,false
300771,智莱科技,sz,false
300772,运达股份,sz,false
300773,拉卡拉,sz,false
300774,倍杰特,sz,false
300775,三角防务,sz,false
300776,帝尔激光,sz,false
300777,中简科技,sz,false
300778,新城市,sz,false
300779,惠城环保,sz,false
300780,德恩精工,sz,false
300781,因赛集团,sz,false
300782,卓胜微,sz,false
300783,三只松鼠,sz,false
300784,利安科技,sz,false
300785,值得买,sz,false
300786,国林科技,sz,false
300787,海能实业,sz,false
300788,中信出版,sz,false
300789,唐源电气,sz,false
300790,宇瞳光学,sz,false
300791,仙乐健康,sz,false
300792,壹网壹创,sz,false
300793,佳禾智能,sz,false
300795,米奥会展,sz,false
300796,贝斯美,sz,false
300797,钢研纳克,sz,false
300798,锦鸡股份,sz,false
300800,力合科技,sz,false
300801,泰和科技,sz,false
300802,矩子科技,sz,false
300803,指南针,sz,false
300804,广康生化,sz,false
300805,电声股份,sz,false
300806,斯迪克,sz,false
300807,天迈科技,sz,false
300808,久量股份,sz,false
300809,华辰装备,sz,false
300810,中科海讯,sz,false
300811,铂科新材,sz,false
300812,易天股份,sz,false
300813,泰林生物,sz,false
300814,中富电路,sz,false
300815,玉禾田,sz,false
300816,艾可蓝,sz,false
300817,双飞集团,sz,false
300818,耐普矿机,sz,false
300819,聚杰微纤,sz,false
300820,英杰电气,sz,false
300821,东岳硅材,sz,false
300822,贝仕达克,sz,false
300823,建科智能,sz,false
300824,北鼎股份,sz,false
300825,阿尔特,sz,false
300826,测绘股份,sz,false
300827,上能电气,sz,false
300828,锐新科技,sz,false
300829,金丹科技,sz,false
300830,金现代,sz,false
300831,派瑞股份,sz,false
300832,新产业,sz,false
300833,浩洋股份,sz,false
300834,星辉环材,sz,false
300835,龙磁科技,sz,false
300836,佰奥智能,sz,false
300837,浙矿股份,sz,false
300838,浙江力诺,sz,false
300839,博汇股份,sz,false
300840,酷特智能,sz,false
300841,康华生物,sz,false
300842,帝科股份,sz,false
300843,胜蓝股份,sz,false
300844,山水比德,sz,false
300845,捷安高科,sz,false
300846,首都在线,sz,false
300847,中船汉光,sz,false
300848,美瑞新材,sz,false
300849,锦盛新材,sz,false
300850,新强联,sz,false
300851,交大思诺,sz,false
300852,四会富仕,sz,false
300853,申昊科技,sz,false
300854,中兰环保,sz,false
300855,图南股份,sz,false
300856,科思股份,sz,false
300857,协创数据,sz,false
300858,科拓生物,sz,false
300859,西域旅游,sz,false
300860,锋尚文化,sz,false
300861,美畅股份,sz,false
300862,蓝盾光电,sz,false
300863,卡倍亿,sz,false
300864,南大环境,sz,false
300865,大宏立,sz,false
300866,安克创新,sz,false
300867,圣元环保,sz,false
300868,杰美特,sz,false
300869,康泰医学,sz,false
300870,欧陆通,sz,false
300871,回盛生物,sz,false
300872,天阳科技,sz,false
300873,海晨股份,sz,false
300875,捷强装备,sz,false
300876,蒙泰高新,sz,false
300877,金春股份,sz,false
300878,维康药业,sz,false
300879,大叶股份,sz,false
300880,迦南智能,sz,false
300881,盛德鑫泰,sz,false
300882,万胜智能,sz,false
300883,龙利得,sz,false
300884,狄耐克,sz,false
300885,海昌新材,sz,false
300886,华业香料,sz,false
300887,谱尼测试,sz,false
300888,稳健医疗,sz,false
300889,爱克股份,sz,false
300890,翔丰华,sz,false
300891,惠云钛业,sz,false
300892,品渥食品,sz,false
300893,松原安全,sz,false
300894,火星人,sz,false
300895,铜牛信息,sz,false
300896,爱美客,sz,false
300897,山科智能,sz,false
300898,熊猫乳品,sz,false
300899,上海凯鑫,sz,false
300900,广联航空,sz,false
300901,中胤时尚,sz,false
300902,国安达,sz,false
300903,科翔股份,sz,false
300904,威力传动,sz,false
300905,宝丽迪,sz,false
300906,日月明,sz,false
300907,康平科技,sz,false
300908,仲景食品,sz,false
300909,汇创达,sz,false
300910,瑞丰新材,sz,false
300911,亿田智能,sz,false
300912,凯龙高科,sz,false
300913,兆龙互连,sz,false
300915,海融科技,sz,false
300916,朗特智能,sz,false
300917,特发服务,sz,false
300918,南山智尚,sz,false
300919,中伟新材,sz,false
300920,润阳科技,sz,false
300921,南凌科技,sz,false
300922,天秦装备,sz,false
300923,研奥股份,sz,false
300925,法本信息,sz,false
300926,博俊科技,sz,false
300927,江天化学,sz,false
300928,华安鑫创,sz,false
300929,华骐环保,sz,false
300930,屹通新材,sz,false
300931,通用电梯,sz,false
300932,三友联众,sz,false
300933,中辰股份,sz,false
300935,盈建科,sz,false
300936,中英科技,sz,false
300937,药易购,sz,false
300938,信测标准,sz,false
300939,秋田微,sz,false
300940,南极光,sz,false
300941,创识科技,sz,false
300942,易瑞生物,sz,false
300943,春晖智控,sz,false
300945,曼卡龙,sz,false
300946,恒而达,sz,false
300947,德必集团,sz,false
300948,冠中生态,sz,false
300949,奥雅股份,sz,false
300950,德固特,sz,false
300951,博硕科技,sz,false
300952,恒辉安防,sz,false
300953,震裕科技,sz,false
300955,嘉亨家化,sz,false
300956,英力股份,sz,false
300957,贝泰妮,sz,false
300958,建工修复,sz,false
300959,线上线下,sz,false
300960,通业科技,sz,false
300961,深水海纳,sz,false
300962,中金辐照,sz,false
300963,中洲特材,sz,false
300964,本川智能,sz,false
300965,恒宇信通,sz,false
300966,共同药业,sz,false
300967,晓鸣股份,sz,false
300968,格林精密,sz,false
300969,恒帅股份,sz,false
300970,华绿生物,sz,false
300971,博亚精工,sz,false
300972,万辰集团,sz,false
300973,立高食品,sz,false
300975,商络电子,sz,false
300976,达瑞电子,sz,false
300977,深圳瑞捷,sz,false
300978,东箭科技,sz,false
300979,华利集团,sz,false
300980,祥源新材,sz,false
300981,中红医疗,sz,false
300982,苏文电能,sz,false
300983,尤安设计,sz,false
300984,金沃股份,sz,false
300985,致远新能,sz,false
300986,志特新材,sz,false
300987,川网传媒,sz,false
300988,津荣天宇,sz,false
300989,蕾奥规划,sz,false
300990,同飞股份,sz,false
300991,创益通,sz,false
300992,泰福泵业,sz,false
300993,玉马科技,sz,false
300994,久祺股份,sz,false
300995,奇德新材,sz,false
300996,普联软件,sz,false
300997,欢乐家,sz,false
300998,宁波方正,sz,false
300999,金龙鱼,sz,false
301000,肇民科技,sz,false
301001,凯淳股份,sz,false
301002,崧盛股份,sz,false
301003,江苏博云,sz,false
301004,嘉益股份,sz,false
301005,超捷股份,sz,false
301006,迈拓股份,sz,false
301007,德迈仕,sz,false
301008,宏昌科技,sz,false
301009,可靠股份,sz,false
301010,晶雪节能,sz,false
301011,华立科技,sz,false
301012,扬电科技,sz,false
301013,利和兴,sz,false
301015,百洋医药,sz,false
301016,雷尔伟,sz,false
301017,漱玉平民,sz,false
301018,申菱环境,sz,false
301019,宁波色母,sz,false
301020,密封科技,sz,false
301021,英诺激光,sz,false
301022,海泰科,sz,false
301023,奕帆传动,sz,false
301024,霍普股份,sz,false
301025,读客文化,sz,false
301026,浩通科技,sz,false
301027,华蓝集团,sz,false
301028,鼎熔岩,sz,false
301029,怡合达,sz,false
301030,*ST仕净,sz,true
301031,中熔电气,sz,false
301032,新柴股份,sz,false
301033,迈普医学,sz,false
301035,润丰股份,sz,false
301036,双乐股份,sz,false
301037,保立佳,sz,false
301038,深水规院,sz,false
301039,中集车辆,sz,false
301040,中环海陆,sz,false
301041,金百泽,sz,false
301042,安联锐视,sz,false
301043,绿岛风,sz,false
301045,天禄科技,sz,false
301046,能辉科技,sz,false
301047,义翘神州,sz,false
301048,金鹰重工,sz,false
301049,超越科技,sz,false
301050,雷电微力,sz,false
301051,信濠光电,sz,false
301052,果麦文化,sz,false
301053,远信工业,sz,false
301055,张小泉,sz,false
301056,森赫股份,sz,false
301057,汇隆新材,sz,false
301058,中粮科工,sz,false
301059,金三江,sz,false
301060,兰卫医学,sz,false
301061,匠心家居,sz,false
301062,上海艾录,sz,false
301063,海锅股份,sz,false
301065,本立科技,sz,false
301066,万事利,sz,false
301067,显盈科技,sz,false
301068,大地海洋,sz,false
301069,凯盛新材,sz,false
301070,开勒股份,sz,false
301071,力量钻石,sz,false
301072,中捷精工,sz,false
301073,君亭酒店,sz,false
301075,多瑞医药,sz,false
301076,新瀚新材,sz,false
301077,星华新材,sz,false
301078,孩子王,sz,false
301079,邵阳液压,sz,false
301080,百普赛斯,sz,false
301081,严牌股份,sz,false
301082,久盛电气,sz,false
301083,百胜智能,sz,false
301085,亚康股份,sz,false
301086,鸿富瀚,sz,false
301087,可孚医疗,sz,false
301088,戎美股份,sz,false
301089,拓新药业,sz,false
301090,华润材料,sz,false
301091,深城交,sz,false
301092,争光股份,sz,false
301093,华兰股份,sz,false
301095,广立微,sz,false
301096,百诚医药,sz,false
301097,天益医疗,sz,false
301098,金埔园林,sz,false
301099,雅创电子,sz,false
301100,风光股份,sz,false
301101,明月镜片,sz,false
301102,兆讯传媒,sz,false
301103,何氏眼科,sz,false
301105,鸿铭股份,sz,false
301106,骏成科技,sz,false
301107,瑜欣电子,sz,false
301108,洁雅股份,sz,false
301109,军信股份,sz,false
301110,青木科技,sz,false
301111,粤万年青,sz,false
301112,信邦智能,sz,false
301113,雅艺科技,sz,false
301115,联检科技,sz,false
301116,益客食品,sz,false
301117,佳缘科技,sz,false
301118,恒光股份,sz,false
301119,正强股份,sz,false
301120,新特电气,sz,false
301121,紫建电子,sz,false
301122,采纳股份,sz,false
301123,奕东电子,sz,false
301125,腾亚精工,sz,false
301126,达嘉维康,sz,false
301127,武汉天源,sz,false
301128,强瑞技术,sz,false
301129,瑞纳智能,sz,false
301130,西点药业,sz,false
301131,聚赛龙,sz,false
301132,满坤科技,sz,false
301133,金钟股份,sz,false
301135,瑞德智能,sz,false
301136,招标股份,sz,false
301137,哈焊华通,sz,false
301138,华研精机,sz,false
301139,*ST元道,sz,true
301141,中科磁业,sz,false
301148,嘉戎技术,sz,false
301149,隆华新材,sz,false
301150,中一科技,sz,false
301151,冠龙节能,sz,false
301152,天力锂能,sz,false
301153,中科江南,sz,false
301155,海力风电,sz,false
301156,美农生物,sz,false
301157,华塑科技,sz,false
301158,德石股份,sz,false
301159,三维天地,sz,false
301160,翔楼新材,sz,false
301161,唯万密封,sz,false
301162,国能日新,sz,false
301163,宏德股份,sz,false
301165,锐捷网络,sz,false
301166,优宁维,sz,false
301167,建研设计,sz,false
301168,通灵股份,sz,false
301169,零点有数,sz,false
301170,锡南科技,sz,false
301171,易点天下,sz,false
301172,君逸数码,sz,false
301173,毓恬冠佳,sz,false
301175,中科环保,sz,false
301176,逸豪新材,sz,false
301177,迪阿股份,sz,false
301178,天亿马,sz,false
301179,泽宇智能,sz,false
301180,万祥科技,sz,false
301181,标榜股份,sz,false
301182,凯旺科技,sz,false
301183,东田微,sz,false
301185,鸥玛软件,sz,false
301186,超达装备,sz,false
301187,欧圣电气,sz,false
301188,力诺药包,sz,false
301189,奥尼电子,sz,false
301190,善水科技,sz,false
301191,菲菱科思,sz,false
301192,泰祥股份,sz,false
301193,家联科技,sz,false
301195,北路智控,sz,false
301196,唯科科技,sz,false
301197,工大科雅,sz,false
301198,喜悦智行,sz,false
301199,迈赫股份,sz,false
301200,大族数控,sz,false
301201,诚达药业,sz,false
301202,朗威股份,sz,false
301203,国泰环保,sz,false
301205,联特科技,sz,false
301206,三元生物,sz,false
301207,华兰疫苗,sz,false
301208,中亦科技,sz,false
301209,联合化学,sz,false
301210,金杨精密,sz,false
301211,亨迪药业,sz,false
301212,联盛化学,sz,false
301213,观想科技,sz,false
301215,中汽股份,sz,false
301216,万凯新材,sz,false
301217,铜冠铜箔,sz,false
301218,华是科技,sz,false
301219,腾远钴业,sz,false
301220,亚香股份,sz,false
301221,光庭信息,sz,false
301222,浙江恒威,sz,false
301223,中荣股份,sz,false
301225,恒勃股份,sz,false
301226,祥明智能,sz,false
301227,森鹰窗业,sz,false
301228,实朴检测,sz,false
301229,纽泰格,sz,false
301230,泓博医药,sz,false
301231,荣信文化,sz,false
301232,飞沃科技,sz,false
301233,盛帮股份,sz,false
301234,五洲医疗,sz,false
301235,华康洁净,sz,false
301236,软通动力,sz,false
301237,和顺科技,sz,false
301238,瑞泰新材,sz,false
301239,普瑞眼科,sz,false
301246,宏源药业,sz,false
301248,杰创智能,sz,false
301251,威尔高,sz,false
301252,同星科技,sz,false
301255,通力科技,sz,false
301256,华融化学,sz,false
301257,普蕊斯,sz,false
301258,富士莱,sz,false
301259,艾布鲁,sz,false
301260,格力博,sz,false
301261,恒工精密,sz,false
301262,海看股份,sz,false
301263,泰恩康,sz,false
301265,华新科技,sz,false
301266,宇邦新材,sz,false
301267,华厦眼科,sz,false
301268,铭利达,sz,false
301269,华大九天,sz,false
301270,汉仪股份,sz,false
301272,英华特,sz,false
301273,瑞晨环保,sz,false
301275,汉朔科技,sz,false
301276,嘉曼服饰,sz,false
301277,新天地,sz,false
301278,快可电子,sz,false
301279,金道科技,sz,false
301280,珠城科技,sz,false
301281,科源制药,sz,false
301282,金禄电子,sz,false
301283,聚胶股份,sz,false
301285,鸿日达,sz,false
301286,侨源股份,sz,false
301287,康力源,sz,false
301288,清研环境,sz,false
301289,国缆检测,sz,false
301290,东星医疗,sz,false
301291,明阳电气,sz,false
301292,海科新源,sz,false
301293,三博脑科,sz,false
301295,美硕科技,sz,false
301296,新巨丰,sz,false
301297,富乐德,sz,false
301298,东利机械,sz,false
301299,卓创资讯,sz,false
301300,远翔新材,sz,false
301301,川宁生物,sz,false
301302,华如科技,sz,false
301303,真兰仪表,sz,false
301305,朗坤科技,sz,false
301306,西测测试,sz,false
301307,美利信,sz,false
301308,江波龙,sz,false
301309,万得凯,sz,false
301310,鑫宏业,sz,false
301311,昆船智能,sz,false
301312,智立方,sz,false
301313,凡拓数创,sz,false
301314,科瑞思,sz,false
301315,威士顿,sz,false
301316,慧博云通,sz,false
301317,鑫磊股份,sz,false
301318,维海德,sz,false
301319,唯特偶,sz,false
301320,豪江智能,sz,false
301321,翰博高新,sz,false
301322,绿通科技,sz,false
301323,新莱福,sz,false
301325,曼恩斯特,sz,false
301326,捷邦科技,sz,false
301327,华宝新能,sz,false
301328,维峰电子,sz,false
301329,信音电子,sz,false
301330,熵基科技,sz,false
301331,恩威医药,sz,false
301332,德尔玛,sz,false
301333,诺思格,sz,false
301335,天元宠物,sz,false
301336,趣睡科技,sz,false
301337,亚华电子,sz,false
301338,凯格精机,sz,false
301339,通行宝,sz,false
301345,涛涛车业,sz,false
301348,蓝箭电子,sz,false
301349,信德新材,sz,false
301353,普莱得,sz,false
301355,南王科技,sz,false
301356,天振股份,sz,false
301357,北方长龙,sz,false
301358,湖南裕能,sz,false
301359,东南电子,sz,false
301360,荣旗科技,sz,false
301361,众智科技,sz,false
301362,民爆光电,sz,false
301363,美好医疗,sz,false
301365,矩阵股份,sz,false
301366,一博科技,sz,false
301367,瑞迈特,sz,false
301368,丰立智能,sz,false
301369,联动科技,sz,false
301370,国科恒泰,sz,false
301371,敷尔佳,sz,false
301372,科净源,sz,false
301373,凌玮科技,sz,false
301376,致欧科技,sz,false
301377,鼎泰高科,sz,false
301378,通达海,sz,false
301379,天山电子,sz,false
301380,挖金客,sz,false
301381,赛维时代,sz,false
301382,蜂助手,sz,false
301383,天键股份,sz,false
301386,未来电器,sz,false
301387,光大同创,sz,false
301388,欣灵电气,sz,false
301389,隆扬电子,sz,false
301390,经纬股份,sz,false
301391,卡莱特,sz,false
301392,汇成真空,sz,false
301393,昊帆生物,sz,false
301395,仁信新材,sz,false
301396,宏景科技,sz,false
301397,溯联股份,sz,false
301398,星源卓镁,sz,false
301399,英特科技,sz,false
301408,华人健康,sz,false
301413,安培龙,sz,false
301418,协昌科技,sz,false
301419,阿莱德,sz,false
301421,波长光电,sz,false
301428,世纪恒通,sz,false
301429,森泰股份,sz,false
301439,泓淋电力,sz,false
301446,福事特,sz,false
301448,开创电气,sz,false
301449,天溯计量,sz,false
301456,盘古智能,sz,false
301458,钧崴电子,sz,false
301459,丰茂股份,sz,false
301468,博盈特焊,sz,false
301469,恒达新材,sz,false
301479,弘景光电,sz,false
301486,致尚科技,sz,false
301487,盟固利,sz,false
301488,豪恩汽电,sz,false
301489,思泉新材,sz,false
301491,汉桑科技,sz,false
301498,乖宝宠物,sz,false
301499,维科精密,sz,false
301500,飞南资源,sz,false
301501,恒鑫生活,sz,false
301502,华阳智能,sz,false
301503,智迪科技,sz,false
301505,苏州规划,sz,false
301507,民生健康,sz,false
301508,中机认检,sz,false
301509,金凯生科,sz,false
301510,固高科技,sz,false
301511,德福科技,sz,false
301512,智信精密,sz,false
301513,尚水智能,sz,false
301515,港通医疗,sz,false
301516,中远通,sz,false
301517,陕西华达,sz,false
301518,长华化学,sz,false
301519,舜禹股份,sz,false
301520,万邦医药,sz,false
301522,上大股份,sz,false
301525,儒竞科技,sz,false
301526,国际复材,sz,false
301528,多浦乐,sz,false
301529,福赛科技,sz,false
301531,春光集团,sz,false
301533,威马农机,sz,false
301535,浙江华远,sz,false
301536,星宸科技,sz,false
301538,骏鼎达,sz,false
301539,宏鑫科技,sz,false
301548,崇德科技,sz,false
301550,斯菱智驱,sz,false
301551,无线传媒,sz,false
301552,科力装备,sz,false
301555,惠柏新材,sz,false
301556,托普云农,sz,false
301557,常友科技,sz,false
301558,三态股份,sz,false
301559,中集环科,sz,false
301560,众捷汽车,sz,false
301563,云汉芯城,sz,false
301565,中仑新材,sz,false
301566,达利凯普,sz,false
301567,贝隆精密,sz,false
301568,思泰克,sz,false
301571,国科天成,sz,false
301575,艾芬达,sz,false
301577,美信科技,sz,false
301578,辰奕智能,sz,false
301580,爱迪特,sz,false
301581,黄山谷捷,sz,false
301584,建发致新,sz,false
301585,蓝宇股份,sz,false
301586,佳力奇,sz,false
301587,中瑞股份,sz,false
301588,美新科技,sz,false
301589,诺瓦星云,sz,false
301590,优优绿能,sz,false
301591,肯特股份,sz,false
301592,六九一二,sz,false
301595,太力科技,sz,false
301596,瑞迪智驱,sz,false
301598,博科测试,sz,false
301599,理奇智能,sz,false
301600,慧翰股份,sz,false
301601,惠通科技,sz,false
301602,超研股份,sz,false
301603,乔锋智能,sz,false
301606,绿联科技,sz,false
301607,富特科技,sz,false
301608,博实结,sz,false
301609,山大电力,sz,false
301611,珂玛科技,sz,false
301613,新铝时代,sz,false
301616,浙江华业,sz,false
301617,博苑新材,sz,false
301618,长联科技,sz,false
301622,英思特,sz,false
301626,苏州天脉,sz,false
301628,强达电路,sz,false
301629,矽电股份,sz,false
301630,同宇新材,sz,false
301631,壹连科技,sz,false
301632,广东建科,sz,false
301633,港迪技术,sz,false
301636,泽润新能,sz,false
301638,南网数字,sz,false
301656,联合动力,sz,false
301658,首航新能,sz,false
301662,宏工科技,sz,false
301665,泰禾股份,sz,false
301666,大普微-UW,sz,false
301667,纳百川,sz,false
301668,昊创瑞通,sz,false
301678,新恒汇,sz,false
301680,固德电材,sz,false
301682,宏明电子,sz,false
301683,慧谷新材,sz,false
301687,新广益,sz,false
301696,三瑞智能,sz,false
600000,浦发银行,sh,false
600004,白云机场,sh,false
600006,东风股份,sh,false
600007,中国国贸,sh,false
600008,首创环保,sh,false
600009,上海机场,sh,false
600010,包钢股份,sh,false
600011,华能国际,sh,false
600012,皖通高速,sh,false
600015,华夏银行,sh,false
600016,民生银行,sh,false
600017,日照港,sh,false
600018,上港集团,sh,false
600019,宝钢股份,sh,false
600020,中原高速,sh,false
600021,上海电力,sh,false
600022,山东钢铁,sh,false
600023,浙能电力,sh,false
600025,华能水电,sh,false
600026,中远海能,sh,false
600027,华电国际,sh,false
600028,中国石化,sh,false
600029,南方航空,sh,false
600030,中信证券,sh,false
600031,三一重工,sh,false
600032,浙江新能,sh,false
600033,福建高速,sh,false
600035,楚天高速,sh,false
600036,招商银行,sh,false
600037,歌华有线,sh,false
600038,中直股份,sh,false
600039,四川路桥,sh,false
600048,保利发展,sh,false
600050,中国联通,sh,false
600051,宁波联合,sh,false
600052,东望时代,sh,false
600053,*ST九鼎,sh,true
600054,黄山旅游,sh,false
600055,万东医疗,sh,false
600056,中国医药,sh,false
600057,厦门象屿,sh,false
600058,五矿发展,sh,false
600059,古越龙山,sh,false
600060,海信视像,sh,false
600061,国投资本,sh,false
600062,华润双鹤,sh,false
600063,皖维高新,sh,false
600064,南京高科,sh,false
600066,宇通客车,sh,false
600067,XD冠城新,sh,false
600071,凤凰光学,sh,false
600072,中船科技,sh,false
600073,光明肉业,sh,false
600075,新疆天业,sh,false
600076,康欣新材,sh,false
600078,澄星股份,sh,false
600079,ST人福,sh,true
600080,ST金花,sh,true
600081,东风科技,sh,false
600082,ST海泰,sh,true
600084,*ST尼雅,sh,true
600085,同仁堂,sh,false
600088,中视传媒,sh,false
600089,特变电工,sh,false
600094,大名城,sh,false
600095,湘财股份,sh,false
600096,云天化,sh,false
600097,开创国际,sh,false
600098,广州发展,sh,false
600099,林海股份,sh,false
600100,同方股份,sh,false
600101,明星电力,sh,false
600103,青山纸业,sh,false
600104,上汽集团,sh,false
600105,永鼎股份,sh,false
600106,重庆路桥,sh,false
600107,*ST尔雅,sh,true
600108,亚盛集团,sh,false
600109,国金证券,sh,false
600110,诺德股份,sh,false
600111,北方稀土,sh,false
600113,浙江东日,sh,false
600114,东睦股份,sh,false
600115,中国东航,sh,false
600116,三峡水利,sh,false
600117,西宁特钢,sh,false
600118,中国卫星,sh,false
600119,*ST长投,sh,true
600120,XD浙江东,sh,false
600121,郑州煤电,sh,false
600123,兰花科创,sh,false
600125,铁龙物流,sh,false
600126,杭钢股份,sh,false
600127,金健米业,sh,false
600128,苏豪弘业,sh,false
600129,太极集团,sh,false
600130,波导股份,sh,false
600131,国网信通,sh,false
600132,重庆啤酒,sh,false
600133,东湖高新,sh,false
600135,乐凯胶片,sh,false
600136,ST明诚,sh,true
600137,浪莎股份,sh,false
600138,中青旅,sh,false
600141,兴发集团,sh,false
600143,金发科技,sh,false
600148,长春一东,sh,false
600149,廊坊发展,sh,false
600150,中国船舶,sh,false
600151,航天机电,sh,false
600152,维科技术,sh,false
600153,建发股份,sh,false
